Name,Category,Neighbourhood,IssuedYear,ExpiredYear,FullAddress,LAT,LONG,gislink
VICTORIA PRIVATE PERSONAL TRAINING STUDIO,Personal Services,Harris Green,2022,2022,"107-1029 VIEW ST
VICTORIA BC  V8V 0C9",48.42417238,-123.3558241,030-755-603
VICTORIA SPORT REHABILITATION,Personal Services,Harris Green,2012,2022,"111-1026 JOHNSON ST
VICTORIA BC  V8V 3N7",48.42639849,-123.3550237,000-177-199
YOGA LAB VICTORIA,Personal Services,Harris Green,2012,2022,"1088 FORT ST
VICTORIA BC  V8V 3K4",48.42369743,-123.3544286,1527009
YOUNG BY DESIGN,Personal Services,Harris Green,2012,2022,"103-932 JOHNSON ST
VICTORIA BC  V8V 3N4",48.42665329,-123.3573876,025-997-327
PEECHEE BEAUTY BAR,Personal Services,Hillside/Quadra,2017,2019,"1038 HILLSIDE AVE
VICTORIA BC  V8T 2A5",48.43993365,-123.3575816,9667016
"BULAWKA, JENNIFER",Personal Services,Hillside/Quadra,2014,2021,"2602 QUADRA ST
VICTORIA BC  V8T 4E4",48.43766543,-123.3590811,9663014
CDN REIKI LIGHT INSTITUTE,Personal Services,Hillside/Quadra,2021,2021,"312-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
RANDEE BEAUTY,Personal Services,Hillside/Quadra,2019,2021,"105-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
AKAI HAIR DESIGN AND ESTHETICS,Personal Services,Hillside/Quadra,2012,2022,"101-2559 QUADRA ST
VICTORIA BC  V8T 4E1",48.43714884,-123.3580928,023-013-940
BANGKOK THAI MASSAGE,Personal Services,Hillside/Quadra,2015,2022,"206-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
BRIGHT INSIGHT,Personal Services,Hillside/Quadra,2021,2022,"101B-920 HILLSIDE AVE
VICTORIA BC  V8T 1Z8",48.43946927,-123.3609858,9665043
CORE PERSONAL FITNESS,Personal Services,Hillside/Quadra,2012,2022,"1109 KINGS RD
VICTORIA BC  V8T 1W9",48.43772512,-123.3556727,9656002
DANG THAI MASSAGE,Personal Services,Hillside/Quadra,2021,2022,"206-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
GIA LINH SPA & BEAUTY SALON INC,Personal Services,Hillside/Quadra,2021,2022,"2639 QUADRA ST
VICTORIA BC  V8T 4E3",48.43898995,-123.3586235,9659007
HONEYCOMB HAIR,Personal Services,Hillside/Quadra,2022,2022,"305-2570 FIFTH ST
VICTORIA BC  V8T 4A8",48.4370897,-123.3575098,V06601035
JESSICA MASSAGE,Personal Services,Hillside/Quadra,2018,2022,"303-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
LIBERTY BARBERS,Personal Services,Hillside/Quadra,2020,2022,"2572 QUADRA ST
VICTORIA BC  V8T 4E2",48.43724617,-123.358859,9661003
MARIPOSA ASIAN MASSAGE,Personal Services,Hillside/Quadra,2020,2022,"102-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
MIRRORS HAIR SALON,Personal Services,Hillside/Quadra,2012,2022,"2572 QUADRA ST
VICTORIA BC  V8T 4E2",48.43724617,-123.358859,9661003
ORTHO PRO DENTAL APPLIANCES INC,Personal Services,Hillside/Quadra,2012,2022,"3-2727 QUADRA ST
VICTORIA BC  V8T 4E5",48.44023982,-123.358984,000-379-433
ROLFING MAGIC,Personal Services,Hillside/Quadra,2013,2022,"105-2750 QUADRA ST
VICTORIA BC  V8T 4E8",48.4406635,-123.3600439,9665148
SERENITY NAIL & HAIR DESIGNS,Personal Services,Hillside/Quadra,2012,2022,"2606 QUADRA ST
VICTORIA BC  V8T 4E4",48.43766543,-123.3590811,9663014
SUDANTI ASHTANGA YOGA - VANCOUVER ISLAND,Personal Services,Hillside/Quadra,2020,2022,"202-920 HILLSIDE AVE
VICTORIA BC  V8T 1Z8",48.43946927,-123.3609858,9665043
TERI-FIC HAIR SALON,Personal Services,Hillside/Quadra,2012,2022,"2654 QUADRA ST
VICTORIA BC  V8T 4E4",48.43895232,-123.3594522,9663005
VANCOUVER ISLAND MASSAGE,Personal Services,Hillside/Quadra,2021,2022,"303-2722 FIFTH ST
VICTORIA BC  V8T 4B2",48.44014805,-123.3583909,9666009
DRAGONFLIES ESTHETICS,Personal Services,James Bay,2021,2021,"209 MENZIES ST
VICTORIA BC  V8V 2G6",48.41557646,-123.3734598,2143017
NO CAP BARBERS LTD,Personal Services,James Bay,2020,2021,"2B-601 SUPERIOR ST
VICTORIA BC  V8V 1V1",48.41806396,-123.3684904,2168001
ALI KAY HOLISTIC,Personal Services,James Bay,2012,2022,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",48.41627911,-123.3729447,2143021
BLUE STRENGTH FITNESS,Personal Services,James Bay,2016,2022,"205 SIMCOE ST
VICTORIA BC  V8V 1K6",48.41863654,-123.3813667,2124001
CASCADIA MARTIAL ARTS VICTORIA,Personal Services,James Bay,2015,2022,"1C-435 SIMCOE ST
VICTORIA BC  V8V 4T3",48.41539214,-123.3752164,2131001
HOTEL GRAND PACIFIC,Personal Services,James Bay,2013,2022,"1-463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",48.42068784,-123.3723275,2140003
KAZEN HAIR SALON JAMES BAY,Personal Services,James Bay,2018,2022,"105-230 MENZIES ST
VICTORIA BC  V8V 2G7",48.41585754,-123.3741338,2136053
KIM KLINGER RMT,Personal Services,James Bay,2014,2022,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",48.41627911,-123.3729447,2143021
LAB HEALTH,Personal Services,James Bay,2017,2022,"100A-230 MENZIES ST
VICTORIA BC  V8V 2G7",48.41585754,-123.3741338,2136053
LIFELABS BC LP,Personal Services,James Bay,2012,2022,"210-547 MICHIGAN ST
VICTORIA BC  V8V 1S5",48.41675229,-123.3713071,2144029
MELISSA HAWBOLDT TCM,Personal Services,James Bay,2018,2022,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",48.41627911,-123.3729447,2143021
NICOLE & CO HAIR DESIGN,Personal Services,James Bay,2012,2022,"463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",48.42068784,-123.3723275,2140003
NIVALI SKIN & LASER CLINIC LTD,Personal Services,James Bay,2017,2022,"463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",48.42068784,-123.3723275,2140003
ONE YOGA VICTORIA LTD,Personal Services,James Bay,2014,2022,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",48.41627911,-123.3729447,2143021
OXFORD HOUSE OF HAIR DESIGN,Personal Services,James Bay,2012,2022,"503 NIAGARA ST
VICTORIA BC  V8V 1H2",48.41358772,-123.3754738,2152001
PARK'S MBA TAEKWONDO,Personal Services,James Bay,2022,2022,"1C-435 SIMCOE ST
VICTORIA BC  V8V 4T3",48.41539214,-123.3752164,2131001
SARAH HOVEY BCST,Personal Services,James Bay,2012,2022,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",48.41627911,-123.3729447,2143021
SERENITY HOME CARE,Personal Services,James Bay,2012,2022,"2-435 SIMCOE ST
VICTORIA BC  V8V 4T4",48.41539214,-123.3752164,2131001
SIGMA 2 SALON,Personal Services,James Bay,2012,2022,"6A-60 DALLAS RD
VICTORIA BC  V8V 1A2",48.42039843,-123.3852218,025-521-560
THE BLUE ROOM - SALON AND GALLERY,Personal Services,James Bay,2018,2022,"201 MENZIES ST
VICTORIA BC  V8V 2G6",48.41557646,-123.3734598,2143017
THE JAMES BAY BABERSHOP,Personal Services,James Bay,2022,2022,"13-230 MENZIES ST
VICTORIA BC  V8V 2G7",48.41585754,-123.3741338,2136053
WAYFINDER FAMILY COUNSELLING AND SUPPORT,Personal Services,James Bay,2022,2022,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",48.41627911,-123.3729447,2143021
CREATIVE DENTAL LTD,Personal Services,North Jubilee,2012,2022,"201-1780 FORT ST
VICTORIA BC  V8R 1J5",48.42957575,-123.3307262,7410008
CUSTOM PROSTHETIC SERVICES LTD,Personal Services,North Jubilee,2012,2022,"100-1770 FORT ST
VICTORIA BC  V8R 1J5",48.42948794,-123.3309339,7410009
DR JOHN BJORNSON INC,Personal Services,North Jubilee,2012,2022,"202-1964 FORT ST
VICTORIA BC  V8R 6R3",48.43252054,-123.3234819,025-748-939
ISOS HAIR,Personal Services,North Jubilee,2019,2022,"1532 PANDORA AVE
VICTORIA BC  V8R 1A8",48.42677013,-123.3371501,7428016
MAYS HAIR STUDIO,Personal Services,North Jubilee,2022,2022,"3051 SHELBOURNE ST
VICTORIA BC  V8R 6T2",48.44434615,-123.3328577,8598014
PHICHADA WELLNESS THAI MASSAGE & SPA,Personal Services,North Jubilee,2018,2022,"B-1950 FORT ST
VICTORIA BC  V8R 1K3",48.43204853,-123.3242507,023-326-832
REBELLION BARBERSHOP,Personal Services,North Jubilee,2018,2022,"1532 PANDORA AVE
VICTORIA BC  V8R 1A8",48.42677013,-123.3371501,7428016
"SANTOSH ACUPUNCTURE AND
WELLNESS CLINIC",Personal Services,North Jubilee,2017,2022,"328-1964 FORT ST
VICTORIA BC  V8R 6R3",48.43252054,-123.3234819,000-559-415
ARBOR MEMORIAL INC,Personal Services,North Park,2012,2022,"1803 QUADRA ST
VICTORIA BC  V8T 4B8",48.43011341,-123.3581662,1499046
BC0843393,Personal Services,North Park,2012,2022,"2-1517 AMELIA ST
VICTORIA BC  V8W 2J9",48.42798114,-123.3602007,1520001
FETTLE + FOOD,Personal Services,North Park,2019,2022,"1601 BLANSHARD ST
VICTORIA BC  V8W 2J5",48.4288283,-123.3615078,1517160
"HURTIG-MITCHELL, R. JOSS",Personal Services,North Park,2012,2022,"4-1517 AMELIA ST
VICTORIA BC  V8W 2J9",48.42798114,-123.3602007,1520001
INNOVATIVE FITNESS,Personal Services,North Park,2012,2022,"1601 BLANSHARD ST
VICTORIA BC  V8W 2J5",48.4288283,-123.3615078,1517160
MAHIHKAN TATTOO,Personal Services,North Park,2021,2022,"101-1721 QUADRA ST
VICTORIA BC  V8W 2L7",48.42960003,-123.3583385,026-319-373
METHOD STUDIO LTD,Personal Services,North Park,2020,2022,"841 FISGARD ST
VICTORIA BC  V8W 1R9",48.42902238,-123.3600508,1517150
SUNSHINE MASSAGE & WELLNESS STUDIO,Personal Services,North Park,2020,2022,"835 FISGARD ST
VICTORIA BC  V8W 1R9",48.42902238,-123.3600508,1517150
VICTORIA SCALP,Personal Services,North Park,2020,2022,"1-1040 NORTH PARK ST
VICTORIA BC  V8T 1C6",48.42987283,-123.3539329,1499030
WESTCORE TRAINING CENTRE,Personal Services,North Park,2012,2022,"1812 COOK ST
VICTORIA BC  V8T 3P6",48.42996376,-123.3533384,1499024
CANADA'S BEST KARATE,Personal Services,Oaklands,2012,2019,"C-3055 SCOTT ST
VICTORIA BC  V8R 4J9",48.44455443,-123.3343698,8601024
THRIVE STUDIO,Personal Services,Oaklands,2012,2020,"2659 FERNWOOD RD
VICTORIA BC  V8T 3A1",48.43787903,-123.3444856,8542027
CHATTERS SALON,Personal Services,Oaklands,2012,2021,"101-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
CONTOUR DENTAL CERAMICS LTD,Personal Services,Oaklands,2016,2021,"1396 HILLSIDE AVE
VICTORIA BC  V8T 2B5",48.44147469,-123.344705,8585010
KEN'S BARBER SHOP,Personal Services,Oaklands,2014,2021,"1406 HILLSIDE AVE
VICTORIA BC  V8T 2B7",48.44161201,-123.3441564,8590056
A BALANCED BODY,Personal Services,Oaklands,2017,2022,"200B-3060 CEDAR HILL RD
VICTORIA BC  V8T 3J5",48.44728411,-123.3448296,018-234-542
BEAUTY ESSENTIALS STUDIO,Personal Services,Oaklands,2013,2022,"3-3142 CEDAR HILL RD
VICTORIA BC  V8T 3J6",48.44810242,-123.3445179,8616012
BELLA MODA,Personal Services,Oaklands,2012,2022,"18-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
BIOMAGNETISM CANADA,Personal Services,Oaklands,2012,2022,"200-3060 CEDAR HILL RD
VICTORIA BC  V8T 3J5",48.44728411,-123.3448296,018-234-542
CALI NAILS,Personal Services,Oaklands,2018,2022,"122-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
CERAMICWERKS INC,Personal Services,Oaklands,2013,2022,"205-1581 HILLSIDE AVE
VICTORIA BC  V8T 2C1",48.44403728,-123.3364261,8603006
EDEN'S BARBER SHOP,Personal Services,Oaklands,2017,2022,"1510 HAULTAIN ST
VICTORIA BC  V8R 2K2",48.43630892,-123.339391,8550017
EMERALD DAY SPA LTD,Personal Services,Oaklands,2012,2022,"2807 CEDAR HILL RD
VICTORIA BC  V8T 3H6",48.44161201,-123.3441564,8590056
"GILLETT, STEFANIE",Personal Services,Oaklands,2013,2022,"206-1581 HILLSIDE AVE
VICTORIA BC  V8T 2C1",48.44403728,-123.3364261,8603006
HAMZA N KHAN MD INC,Personal Services,Oaklands,2012,2022,"203-1581 HILLSIDE AVE
VICTORIA BC  V8T 2C1",48.44403728,-123.3364261,8603006
HEMMA THE HOME OF YOGA AND ACUPUNCTURE INC,Personal Services,Oaklands,2017,2022,"1508 HAULTAIN ST
VICTORIA BC  V8R 2K2",48.43630892,-123.339391,8550017
IGA'S LASER & ELECTROLYSIS INC.,Personal Services,Oaklands,2014,2022,"390-1641 HILLSIDE AVE
VICTORIA BC  V8T 5G1",48.44500599,-123.3337876,013-241-087
JACK NATHAN FUNCTIONAL HEALTH INC,Personal Services,Oaklands,2021,2022,"120-1641 HILLSIDE AVE
VICTORIA BC  V8T 5G1",48.44500599,-123.3337876,023-843-411
JING HEALING LTD,Personal Services,Oaklands,2013,2022,"250-1641 HILLSIDE AVE
VICTORIA BC  V8T 5G1",48.44500599,-123.3337876,013-240-978
L I F E SEMINARS,Personal Services,Oaklands,2013,2022,"1435 MYRTLE AVE
VICTORIA BC  V8R 2Z5",48.44124213,-123.3413177,8576003
LIFELABS BC LP,Personal Services,Oaklands,2012,2022,"220-1641 HILLSIDE AVE
VICTORIA BC  V8T 5G1",48.44500599,-123.3337876,023-477-989
LIZZY LEE AND ME SALON,Personal Services,Oaklands,2022,2022,"83A-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
NAILS FOREVER,Personal Services,Oaklands,2020,2022,"10-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
PURE LIFE HOLDING,Personal Services,Oaklands,2013,2022,"206-1581 HILLSIDE AVE
VICTORIA BC  V8T 2C1",48.44403728,-123.3364261,8603006
R & H NAIL STUDIO & ESTHETICS LTD,Personal Services,Oaklands,2013,2022,"F-1581 HILLSIDE AVE
VICTORIA BC  V8T 2C1",48.44403728,-123.3364261,8603006
RESPIRATORY HOMECARE SOLUTIONS,Personal Services,Oaklands,2015,2022,"204-1537 HILLSIDE AVE
VICTORIA BC  V8T 4Y2",48.44348214,-123.3375697,8603001
ROXY'S BARBER SHOP,Personal Services,Oaklands,2020,2022,"3011 GOSWORTH RD
VICTORIA BC  V8T 3C9",48.44691416,-123.3444353,8610046
SLOANE OPTOMETRY,Personal Services,Oaklands,2022,2022,"20-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
SU HAIR,Personal Services,Oaklands,2016,2022,"G-1581 HILLSIDE AVE
VICTORIA BC  V8T 2C1",48.44403728,-123.3364261,8603006
THE NAIL PALACE,Personal Services,Oaklands,2020,2022,"107-1633 HILLSIDE AVE
VICTORIA BC  V8T 2C4",48.44496762,-123.3343554,8601023
THE SYRIAN BARBER,Personal Services,Oaklands,2021,2022,"1406 HILLSIDE AVE
VICTORIA BC  V8T 2B7",48.44161201,-123.3441564,8590056
TOMMY GUN'S ORIGINAL BARBER,Personal Services,Oaklands,2022,2022,"46-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",48.44600702,-123.3363263,V06001008
U THE RETREAT,Personal Services,Oaklands,2012,2022,"1500 HAULTAIN ST
VICTORIA BC  V8R 2K2",48.43630892,-123.339391,8550017
ACTIVE HEALTH & WELLNESS CLINIC INC,Personal Services,Rockland,2012,2022,"102-1625 OAK BAY AVE
VICTORIA BC  V8R 1B1",48.42629012,-123.3353198,023-659-980
LIFELABS BC LP,Personal Services,Rockland,2012,2022,"103-1625 OAK BAY AVE
VICTORIA BC  V8R 1B1",48.42629012,-123.3353198,023-659-998
MOTHER TREE COMMUNITY WELLNESS,Personal Services,Rockland,2021,2022,"1177 FORT ST
VICTORIA BC  V8V 3L1",48.42273198,-123.3503769,V02911023
"ROBERTSON-HOOPER, DECLYNN",Personal Services,Rockland,2017,2022,"102-1625 OAK BAY AVE
VICTORIA BC  V8R 1B1",48.42629012,-123.3353198,023-659-980
DERMA SPA,Personal Services,South Jubilee,2012,2021,"101-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-574
FUNCTIONAL LEARNING CENTRE,Personal Services,South Jubilee,2015,2021,"D-1820 OAK BAY AVE
VICTORIA BC  V8R 1B9",48.42670131,-123.3292979,6386013
"GORMAN, TARA",Personal Services,South Jubilee,2020,2021,"3-1505 FELL ST
VICTORIA BC  V8R 4V9",48.42680042,-123.3272245,6384018
HAIR NV,Personal Services,South Jubilee,2017,2021,"1820 OAK BAY AVE
VICTORIA BC  V8R 1B9",48.42670131,-123.3292979,6386013
HEALING EMBRACE,Personal Services,South Jubilee,2020,2021,"1710 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
ABSOLUTE THERAPY,Personal Services,South Jubilee,2012,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
ASRI BOUTIQUE & SPA,Personal Services,South Jubilee,2012,2022,"E-1834 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42668413,-123.3281187,6385011
BODYSKINWORK,Personal Services,South Jubilee,2020,2022,"1937 LEE AVE
VICTORIA BC  V8R 4W9",48.43089541,-123.3248771,6395013
E FRANK STACEY,Personal Services,South Jubilee,2021,2022,"102-1821 FORT ST
VICTORIA BC  V8R 1J6",48.42948546,-123.3293709,6388014
FAMIGLIA TATTOO,Personal Services,South Jubilee,2021,2022,"3-1505 FELL ST
VICTORIA BC  V8R 4V9",48.42680042,-123.3272245,6384018
"HARDING, RHIANNON",Personal Services,South Jubilee,2022,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
KHARMA DESIGN STUDIO,Personal Services,South Jubilee,2018,2022,"C-1990 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42668925,-123.3230077,6381012
"KRISTA DAWN POULTON, MEDICAL HERBALIST",Personal Services,South Jubilee,2016,2022,"1864 OAK BAY AVE
VICTORIA BC  V8R 1C5",48.42667607,-123.3266639,6384030
MACGILLIVRAY SHIFTING SAND COUNSELLING,Personal Services,South Jubilee,2022,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
MICHELE PIETO LAMPARD,Personal Services,South Jubilee,2019,2022,"B-1834 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42668413,-123.3281187,6385011
NEURODIVERSITY FAMILY CENTRE,Personal Services,South Jubilee,2022,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
OAK BAY DENTURE CLINIC LTD,Personal Services,South Jubilee,2019,2022,"1935 LEE AVE
VICTORIA BC  V8R 4W9",48.43089541,-123.3248771,6395013
OAK BAY MEDICAL CLINIC LTD,Personal Services,South Jubilee,2013,2022,"101-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"PINE, MAIA",Personal Services,South Jubilee,2022,2022,"307-1625 RICHMOND AVE
VICTORIA BC  V8R 4P7",48.42801814,-123.3298409,6386001
REPOSE COUNSELLING,Personal Services,South Jubilee,2022,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
RH ATHLETIC THERAPY,Personal Services,South Jubilee,2021,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
SAISONS OSTEOPATHY,Personal Services,South Jubilee,2019,2022,"B-1834 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42668413,-123.3281187,6385011
VIBES FITNESS OAK BAY,Personal Services,South Jubilee,2014,2022,"103-1821 FORT ST
VICTORIA BC  V8R 1J6",48.42948546,-123.3293709,6388014
VICTORIA EXERCISE REHABILITATION,Personal Services,South Jubilee,2012,2022,"1B-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-292-931
VIVI THERAPY,Personal Services,South Jubilee,2012,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
9ROUND FITNESS,Personal Services,Victoria West,2020,2021,"376 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43126139,-123.3773332,V00791025
DR MICHELLE PAYNE ND,Personal Services,Victoria West,2013,2021,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",48.43184582,-123.3786591,027-430-553
ENGINEERING MOVEMENT,Personal Services,Victoria West,2019,2021,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
YOGA BAR STUDIO,Personal Services,Victoria West,2020,2021,"103-388 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43175283,-123.3778108,027-935-060
CABELLO ENTERPRISES,Personal Services,Victoria West,2012,2022,"420 CRAIGFLOWER RD
VICTORIA BC  V9A 2V8",48.43654234,-123.3884518,12777017
DAMARA DAY SPA,Personal Services,Victoria West,2022,2022,"100 HARBOUR RD
VICTORIA BC  V9A 0G1",48.42715233,-123.3749495,13080402
"GOTRO, AARON S",Personal Services,Victoria West,2021,2022,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
LIFELABS BC LP,Personal Services,Victoria West,2012,2022,"230-174 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
NAIL SENSE,Personal Services,Victoria West,2016,2022,"120-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
PERSONAL CARE SERVICES OF VICTORIA,Personal Services,Victoria West,2022,2022,"923 WALKER ST
VICTORIA BC  V9A 4C5",48.43426788,-123.3920197,12781012
RON'S PLACE HAIR SALON,Personal Services,Victoria West,2012,2022,"420 CRAIGFLOWER RD
VICTORIA BC  V9A 2V8",48.43654234,-123.3884518,12777017
VICWEST BARBERSHOP,Personal Services,Victoria West,2020,2022,"414 CRAIGFLOWER RD
VICTORIA BC  V9A 2V8",48.43654234,-123.3884518,12777017
YANIK GIROUX PERFORMING ARTS STUDIO,Personal Services,Victoria West,2012,2022,"131 SKINNER ST
VICTORIA BC  V9A 6X4",48.43530194,-123.3823151,12826005
HYPNOTIQUE HEALTH,Professional,Burnside,2018,2019,"714 DISCOVERY ST
VICTORIA BC  V8T 1H2",48.43220211,-123.3637408,1014019
CHERYL ADAMS COUNSELLING,Professional,Burnside,2017,2021,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",48.44303612,-123.3705246,10736018
DISCOVERY HEALTH,Professional,Burnside,2021,2021,"714 DISCOVERY ST
VICTORIA BC  V8T 1H2",48.43220211,-123.3637408,1014019
"MAHONEY, BRENNAN",Professional,Burnside,2021,2021,"721 KINGS RD
VICTORIA BC  V8T 1W4",48.43632796,-123.3649202,9697003
NICHOLA SLADE REGISTERED MASSAGE THERAPY,Professional,Burnside,2021,2021,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",48.44303612,-123.3705246,10736018
OSANIS COUNSELLING AND CONSULTING INC,Professional,Burnside,2014,2021,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",48.44303612,-123.3705246,10736018
PACIFIC COAST HEALTH SERVICES,Professional,Burnside,2013,2021,"2631 DOUGLAS ST
VICTORIA BC  V8T 5L7",48.43763081,-123.3654311,9696076
0841127 BC LTD,Professional,Burnside,2013,2022,"206-2840 NANAIMO ST
VICTORIA BC  V8T 4W9",48.44063382,-123.3657088,9692024
"ARMOUR, CATRIONA",Professional,Burnside,2019,2022,"1-772 BAY ST
VICTORIA BC  V8T 5E4",48.43626863,-123.3634288,9699007
ASTON EYECARE DOCTORS OF OPTOMETRY,Professional,Burnside,2019,2022,"103-740 HILLSIDE AVE
VICTORIA BC  V8T 1Z4",48.43903393,-123.3656138,V06941011
AUD-ABILITY HEARING CLINIC,Professional,Burnside,2015,2022,"100-775 TOPAZ AVE
VICTORIA BC  V8T 4Z7",48.44155702,-123.3649941,9691034
"BOUCHARD, MARLENE",Professional,Burnside,2022,2022,"2958 JUTLAND RD
VICTORIA BC  V8T 5K6",48.43939734,-123.3789964,10727154
BRADLEY JACOBY AND GAMES CPA INC,Professional,Burnside,2017,2022,"732 CALEDONIA AVE
VICTORIA BC  V8T 1E5",48.43137457,-123.3628414,025-977-873
BRYN THOMPSON PHYSIOTHERAPY,Professional,Burnside,2018,2022,"2958 JUTLAND RD
VICTORIA BC  V8T 5K6",48.43939734,-123.3789964,10727154
CARDINAL POINT HEALTH CENTRE,Professional,Burnside,2018,2022,"1-772 BAY ST
VICTORIA BC  V8T 5E4",48.43626863,-123.3634288,9699007
CARERX VICTORIA,Professional,Burnside,2016,2022,"570 BAY ST
VICTORIA BC  V8T 1P9",48.43619406,-123.3698026,10714018
CARFRA  LAWTON LLP,Professional,Burnside,2012,2022,"395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",48.44184005,-123.3772953,10727153
CARFRA LAWTON LLP,Professional,Burnside,2015,2022,"395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",48.44184005,-123.3772953,10727153
CARFRA LAWTON LLP,Professional,Burnside,2017,2022,"600-395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",48.44184005,-123.3772953,10727153
CASCADIA COMMUNITY COUNSELLING,Professional,Burnside,2015,2022,"300-755 QUEENS AVE
VICTORIA BC  V8T 1M2",48.43384633,-123.3629405,1012007
CBI HEALTH GROUP OT SERVICES,Professional,Burnside,2012,2022,"101-605 DISCOVERY ST
VICTORIA BC  V8T 5G4",48.43157529,-123.3661104,1049001
CLARA BERNIER ACUPUNCTURE,Professional,Burnside,2022,2022,"100-775 TOPAZ AVE
VICTORIA BC  V8T 4Z7",48.44155702,-123.3649941,9691034
COASTAL ROOTS HEALTH CENTRE,Professional,Burnside,2015,2022,"2988 JUTLAND RD
VICTORIA BC  V8T 5K2",48.44130399,-123.3779197,024-266-850
